txn_id,txn_timestamp,from_acct_id,to_acct_id,txn_type,amount,status,error_msg
7480,2025-03-31 19:47:03,891,,ATM WITHDRAWAL,5334,SUCCESS,
7481,2025-05-24 23:29:27,4783,3978,IMPS,51034,SUCCESS,
7482,2025-08-22 06:41:28,1829,3080,FUND TRANSFER,36381,SUCCESS,
7483,2025-12-18 22:22:24,2379,1314,IMPS,166509,SUCCESS,
7484,2025-02-21 23:02:17,2731,356,FUND TRANSFER,31797,SUCCESS,
7485,2025-02-06 10:53:03,3313,209,FUND TRANSFER,723220,SUCCESS,
7486,2025-07-25 10:54:20,4671,3685,UPI,5105,SUCCESS,
7487,2025-01-29 11:10:29,3589,821,UPI,6816,SUCCESS,
7488,2025-04-05 17:05:13,239,,INTEREST CREDIT,21166,SUCCESS,
7489,2025-11-18 15:30:28,4992,,DEPOSIT,51578,SUCCESS,
7490,2025-11-30 11:09:54,1109,640,UPI,2514,SUCCESS,
7491,2025-07-31 03:25:16,221,1691,UPI,7467,SUCCESS,
7492,2025-10-07 19:27:42,4627,2493,FUND TRANSFER,293279,SUCCESS,
7493,2025-05-29 09:59:11,2264,,DEPOSIT,74543,SUCCESS,
7494,2025-01-31 11:12:02,2555,3518,IMPS,119300,SUCCESS,
7495,2025-05-16 09:18:16,362,2554,FUND TRANSFER,499291,SUCCESS,
7496,2025-06-04 21:00:37,2552,3879,UPI,8674,SUCCESS,
7497,2025-11-02 06:45:58,3323,,DEPOSIT,44894,SUCCESS,
7498,2025-10-12 15:17:18,3389,,ATM WITHDRAWAL,8372,SUCCESS,
7499,2025-06-02 12:22:33,915,2781,NEFT,475571,SUCCESS,
7500,2025-07-01 20:54:44,4581,,WITHDRAWAL,3715,SUCCESS,
7501,2025-01-17 04:47:14,1524,4789,FUND TRANSFER,937060,SUCCESS,
7502,2025-11-04 11:09:13,3965,,DEPOSIT,78812,SUCCESS,
7503,2025-04-19 13:40:46,2358,,WITHDRAWAL,38904,SUCCESS,
7504,2025-10-02 15:54:34,325,1909,UPI,1411,SUCCESS,
7505,2025-10-15 06:12:27,674,1202,UPI,8376,SUCCESS,
7506,2025-05-27 04:42:21,109,2149,IMPS,36838,SUCCESS,
7507,2025-06-23 01:32:52,2219,,WITHDRAWAL,6768,SUCCESS,
7508,2025-06-27 16:34:04,3967,,DEPOSIT,41551,SUCCESS,
7509,2025-02-19 07:04:55,4930,2809,NEFT,461168,SUCCESS,
7510,2025-02-18 15:37:16,4681,,ATM WITHDRAWAL,3569,SUCCESS,
7511,2025-06-13 18:52:05,356,,WITHDRAWAL,33450,SUCCESS,
7512,2025-11-04 01:29:11,3698,1175,FUND TRANSFER,309576,SUCCESS,
7513,2025-01-12 02:43:50,2186,,ATM WITHDRAWAL,5766,SUCCESS,
7514,2025-04-01 15:51:21,3902,2852,UPI,2182,SUCCESS,
7515,2025-08-05 16:02:29,837,430,UPI,8818,SUCCESS,
7516,2025-11-14 08:53:51,4935,1564,FUND TRANSFER,542616,SUCCESS,
7517,2025-10-11 03:57:31,2807,1142,NEFT,1081,SUCCESS,
7518,2025-12-11 00:12:54,1427,4689,UPI,624,SUCCESS,
7519,2025-05-28 03:43:06,4974,,DEPOSIT,59726,SUCCESS,
7520,2025-10-25 13:00:53,2947,,WITHDRAWAL,19170,SUCCESS,
7521,2025-07-12 13:31:18,4559,2081,NEFT,305617,SUCCESS,
7522,2025-09-04 14:09:22,4188,,WITHDRAWAL,44709,SUCCESS,
7523,2025-03-21 19:12:12,1281,4495,UPI,536,SUCCESS,
7524,2025-11-09 21:55:44,3033,4052,FUND TRANSFER,701694,SUCCESS,
7525,2025-01-26 13:37:58,2000,,ATM WITHDRAWAL,9899,SUCCESS,
7526,2025-07-26 04:55:52,1569,,WITHDRAWAL,12333,SUCCESS,
7527,2025-03-03 14:57:37,4827,3842,FUND TRANSFER,473769,SUCCESS,
7528,2025-09-19 03:12:09,4064,1633,UPI,4380,SUCCESS,
7529,2025-02-16 18:58:31,953,4172,FUND TRANSFER,578444,SUCCESS,
7530,2025-04-19 14:53:41,4214,,DEPOSIT,68332,SUCCESS,
7531,2025-06-26 22:35:53,747,4068,FUND TRANSFER,685164,SUCCESS,
7532,2025-10-12 14:28:08,3530,4122,UPI,5071,SUCCESS,
7533,2025-11-24 19:05:59,1031,,WITHDRAWAL,1710,SUCCESS,
7534,2025-06-24 19:35:22,3700,1636,UPI,5264,SUCCESS,
7535,2025-10-17 06:38:30,3316,3419,IMPS,16830,SUCCESS,
7536,2025-11-30 12:04:50,1079,,ATM WITHDRAWAL,7901,SUCCESS,
7537,2025-03-16 01:09:53,1489,,WITHDRAWAL,47796,SUCCESS,
7538,2025-05-22 12:21:35,4097,1830,UPI,5952,SUCCESS,
7539,2025-01-11 00:40:18,1768,,DEPOSIT,10167,SUCCESS,
7540,2025-04-23 12:18:02,874,729,FUND TRANSFER,48307,SUCCESS,
7541,2025-09-19 05:44:15,983,3251,FUND TRANSFER,252751,SUCCESS,
7542,2025-07-21 14:41:08,1211,4611,FUND TRANSFER,712666,SUCCESS,
7543,2025-02-14 13:23:18,4642,494,UPI,3472,SUCCESS,
7544,2025-09-13 12:29:12,2095,,DEPOSIT,93490,SUCCESS,
7545,2025-06-02 06:09:16,787,735,NEFT,108268,SUCCESS,
7546,2025-09-16 04:29:06,3776,4261,FUND TRANSFER,884534,SUCCESS,
7547,2025-04-20 12:42:21,4170,3081,UPI,4163,SUCCESS,
7548,2025-06-23 11:10:02,2362,883,FUND TRANSFER,370374,SUCCESS,
7549,2025-12-16 17:56:05,4225,4146,NEFT,257305,SUCCESS,
7550,2025-04-17 20:02:49,1247,1770,UPI,2820,SUCCESS,
7551,2025-06-02 08:31:12,3663,,DEPOSIT,59468,SUCCESS,
7552,2025-08-23 14:10:12,968,,ATM WITHDRAWAL,400,SUCCESS,
7553,2025-11-02 07:11:28,1093,,WITHDRAWAL,27189,SUCCESS,
7554,2025-02-15 08:58:03,1045,,DEPOSIT,67898,SUCCESS,
7555,2025-09-18 16:33:51,4782,109,NEFT,435058,SUCCESS,
7556,2025-12-21 01:25:24,1147,,DEPOSIT,69390,FAILED,Invalid Account
7557,2025-05-30 20:06:04,1094,,ATM WITHDRAWAL,8034,SUCCESS,
7558,2025-07-27 15:17:18,1514,,ATM WITHDRAWAL,8174,SUCCESS,
7559,2025-02-07 18:11:53,159,93,UPI,7287,SUCCESS,
7560,2025-09-18 04:49:17,166,745,NEFT,405288,SUCCESS,
7561,2025-09-24 16:18:29,3498,,WITHDRAWAL,35018,SUCCESS,
7562,2025-12-20 03:24:16,2240,886,UPI,5853,SUCCESS,
7563,2025-06-05 13:26:25,2308,868,NEFT,256296,SUCCESS,
7564,2025-12-23 23:56:02,4123,3331,FUND TRANSFER,723490,SUCCESS,
7565,2025-04-24 19:25:17,2360,2711,IMPS,142207,SUCCESS,
7566,2025-10-11 21:17:00,1972,,ATM WITHDRAWAL,2355,SUCCESS,
7567,2025-08-03 23:41:33,3460,,DEPOSIT,63688,SUCCESS,
7568,2025-12-19 10:49:51,1334,,ATM WITHDRAWAL,5301,SUCCESS,
7569,2025-12-18 16:12:21,3693,,WITHDRAWAL,20171,SUCCESS,
7570,2025-08-25 02:09:25,4752,,DEPOSIT,16772,SUCCESS,
7571,2025-09-14 10:50:10,1199,,WITHDRAWAL,3218,SUCCESS,
7572,2025-10-12 07:05:02,4773,690,FUND TRANSFER,378721,SUCCESS,
7573,2025-10-15 15:47:37,4574,,DEPOSIT,98558,SUCCESS,
7574,2025-05-20 03:14:18,1042,1263,FUND TRANSFER,368923,SUCCESS,
7575,2025-06-20 22:21:13,4889,,DEPOSIT,69787,SUCCESS,
7576,2025-04-11 21:36:46,3675,,DEPOSIT,2139,SUCCESS,
7577,2025-04-28 02:49:05,853,1589,IMPS,112354,SUCCESS,
7578,2025-10-21 23:20:11,3427,1346,IMPS,14742,SUCCESS,
7579,2025-12-22 04:52:51,1254,398,NEFT,173196,SUCCESS,
7580,2025-03-28 13:48:12,4164,,ATM WITHDRAWAL,1879,SUCCESS,
7581,2025-01-02 10:12:42,3661,1571,FUND TRANSFER,4822,SUCCESS,
7582,2025-11-01 06:06:58,1376,2377,IMPS,34021,SUCCESS,
7583,2025-08-14 13:47:55,3002,4148,NEFT,5551,SUCCESS,
7584,2025-06-20 18:33:47,3434,,WITHDRAWAL,6740,SUCCESS,
7585,2025-02-28 06:52:12,3928,4909,FUND TRANSFER,85950,SUCCESS,
7586,2025-04-09 12:32:20,3266,1781,IMPS,132647,SUCCESS,
7587,2025-11-12 03:51:51,1502,4575,IMPS,157973,SUCCESS,
7588,2025-02-01 11:28:34,2678,3242,UPI,739,SUCCESS,
7589,2025-07-02 03:53:46,1276,,WITHDRAWAL,12307,SUCCESS,
7590,2025-06-30 04:51:37,1730,4465,FUND TRANSFER,744743,SUCCESS,
7591,2025-03-24 17:02:10,4686,,DEPOSIT,10055,SUCCESS,
7592,2025-11-01 04:30:59,1342,1295,FUND TRANSFER,845741,SUCCESS,
7593,2025-04-02 16:53:38,3477,4379,NEFT,488028,SUCCESS,
7594,2025-03-24 14:25:20,3968,,ATM WITHDRAWAL,683,SUCCESS,
7595,2025-11-16 04:25:26,68,2085,IMPS,47262,SUCCESS,
7596,2025-07-05 01:02:48,278,2218,UPI,9260,SUCCESS,
7597,2025-12-09 08:51:58,1471,,INTEREST CREDIT,14725,SUCCESS,
7598,2025-07-17 12:42:02,3980,,WITHDRAWAL,3938,SUCCESS,
7599,2025-02-19 14:14:14,4103,2779,FUND TRANSFER,89097,SUCCESS,
7600,2025-08-10 12:11:48,4784,1787,FUND TRANSFER,694506,SUCCESS,
7601,2025-02-16 05:55:45,3100,,ATM WITHDRAWAL,5469,SUCCESS,
7602,2025-10-06 07:53:12,3919,3616,NEFT,160276,SUCCESS,
7603,2025-04-12 08:31:23,3847,,ATM WITHDRAWAL,8825,SUCCESS,
7604,2025-05-14 04:43:41,1778,,WITHDRAWAL,13830,SUCCESS,
7605,2025-03-29 19:08:48,1313,,ATM WITHDRAWAL,2079,FAILED,Invalid Account
7606,2025-08-04 05:53:16,1956,1116,IMPS,110994,SUCCESS,
7607,2025-10-08 23:21:06,2549,,WITHDRAWAL,47772,SUCCESS,
7608,2025-10-18 00:30:58,2081,2192,FUND TRANSFER,420207,FAILED,Network Timeout
7609,2025-06-29 10:30:51,3506,1014,UPI,2903,SUCCESS,
7610,2025-11-02 15:27:03,2038,321,UPI,9667,FAILED,Invalid Account
7611,2025-06-21 13:38:52,4947,1797,UPI,5991,SUCCESS,
7612,2025-04-07 03:03:19,3333,,ATM WITHDRAWAL,7333,SUCCESS,
7613,2025-09-04 05:29:45,369,,ATM WITHDRAWAL,9110,SUCCESS,
7614,2025-11-04 22:53:49,4830,3980,UPI,6011,SUCCESS,
7615,2025-06-11 10:40:15,750,,WITHDRAWAL,15596,SUCCESS,
7616,2025-02-28 16:29:01,888,,DEPOSIT,27830,SUCCESS,
7617,2025-12-30 18:19:35,2813,,WITHDRAWAL,40585,SUCCESS,
7618,2025-03-25 04:00:57,2362,,INTEREST CREDIT,21857,SUCCESS,
7619,2025-04-27 07:40:26,3544,868,UPI,322,SUCCESS,
7620,2025-04-18 01:11:22,1070,27,FUND TRANSFER,567802,SUCCESS,
7621,2025-07-27 11:40:34,3585,3956,FUND TRANSFER,284895,SUCCESS,
7622,2025-12-01 16:57:13,1394,,ATM WITHDRAWAL,8855,SUCCESS,
7623,2025-01-29 09:58:50,4594,,ATM WITHDRAWAL,1292,SUCCESS,
7624,2025-03-07 01:46:22,827,,ATM WITHDRAWAL,2025,SUCCESS,
7625,2025-03-04 07:17:03,1008,4079,UPI,3553,SUCCESS,
7626,2025-09-01 23:19:22,718,,INTEREST CREDIT,3221,SUCCESS,
7627,2025-04-24 09:54:17,3376,1286,UPI,2007,SUCCESS,
7628,2025-07-04 05:57:05,3679,,DEPOSIT,47556,SUCCESS,
7629,2025-12-17 05:33:00,873,,DEPOSIT,60131,SUCCESS,
7630,2025-05-14 00:42:13,3474,2835,UPI,3549,SUCCESS,
7631,2025-06-05 01:46:22,1971,3500,UPI,5432,SUCCESS,
7632,2025-03-20 18:58:07,4416,2442,UPI,7195,SUCCESS,
7633,2025-11-03 11:49:18,2795,,ATM WITHDRAWAL,3318,SUCCESS,
7634,2025-10-30 08:53:36,3459,504,FUND TRANSFER,835105,SUCCESS,
7635,2025-06-15 20:35:20,3838,3258,UPI,3876,SUCCESS,
7636,2025-03-02 00:04:44,3044,797,UPI,1909,FAILED,Invalid Account
7637,2025-07-09 09:59:41,3943,,DEPOSIT,36202,SUCCESS,
7638,2025-12-13 18:55:29,3971,3594,IMPS,188880,SUCCESS,
7639,2025-05-26 15:49:22,1809,2045,FUND TRANSFER,923601,SUCCESS,
7640,2025-04-15 22:15:04,3494,3378,NEFT,187803,SUCCESS,
7641,2025-04-13 11:23:26,1842,3287,UPI,2313,SUCCESS,
7642,2025-02-01 11:38:07,4079,2886,NEFT,241726,SUCCESS,
7643,2025-09-22 12:36:49,4700,3369,FUND TRANSFER,719563,SUCCESS,
7644,2025-02-18 09:21:56,2492,2918,UPI,139,SUCCESS,
7645,2025-07-23 23:38:16,3061,1224,UPI,6459,SUCCESS,
7646,2025-07-12 21:54:43,305,,ATM WITHDRAWAL,2469,FAILED,Insufficient Balance
7647,2025-09-27 05:01:16,2223,1541,FUND TRANSFER,305567,SUCCESS,
7648,2025-12-14 03:58:45,1991,2559,NEFT,450100,SUCCESS,
7649,2025-10-18 22:18:03,879,1026,IMPS,193530,SUCCESS,
7650,2025-01-27 22:54:19,42,1465,UPI,8873,SUCCESS,
7651,2025-10-17 23:20:02,3356,,WITHDRAWAL,43649,SUCCESS,
7652,2025-07-23 22:08:39,3254,3253,UPI,9539,SUCCESS,
7653,2025-06-28 10:04:35,3413,4756,UPI,5709,SUCCESS,
7654,2025-01-22 06:11:03,4973,1056,FUND TRANSFER,679828,SUCCESS,
7655,2025-12-22 18:45:09,4788,,ATM WITHDRAWAL,7000,SUCCESS,
7656,2025-01-15 11:48:20,2247,3092,UPI,9654,SUCCESS,
7657,2025-11-26 02:36:43,3839,,ATM WITHDRAWAL,9112,SUCCESS,
7658,2025-10-18 02:18:30,3319,,ATM WITHDRAWAL,8473,SUCCESS,
7659,2025-04-04 11:27:36,1111,336,FUND TRANSFER,402825,SUCCESS,
7660,2025-09-13 18:20:18,4296,791,NEFT,8193,SUCCESS,
7661,2025-08-12 01:19:22,1183,,ATM WITHDRAWAL,3128,SUCCESS,
7662,2025-06-15 19:51:17,1788,,ATM WITHDRAWAL,9534,SUCCESS,
7663,2025-01-08 17:19:40,4442,3415,IMPS,42571,SUCCESS,
7664,2025-10-17 07:21:08,2677,,WITHDRAWAL,7966,SUCCESS,
7665,2025-01-09 07:30:49,16,,WITHDRAWAL,35891,SUCCESS,
7666,2025-03-26 04:34:27,3170,3500,FUND TRANSFER,927853,SUCCESS,
7667,2025-02-02 11:13:46,3210,783,FUND TRANSFER,131320,SUCCESS,
7668,2025-05-06 08:16:15,3504,3835,UPI,4405,SUCCESS,
7669,2025-11-01 02:53:07,1702,,WITHDRAWAL,535,SUCCESS,
7670,2025-12-16 07:16:52,4069,67,FUND TRANSFER,566180,SUCCESS,
7671,2025-09-04 12:56:00,4539,3180,FUND TRANSFER,973009,SUCCESS,
7672,2025-11-23 17:21:54,310,1775,FUND TRANSFER,926374,SUCCESS,
7673,2025-03-01 03:50:06,4797,1137,UPI,2052,SUCCESS,
7674,2025-08-17 01:34:47,4522,,ATM WITHDRAWAL,2420,SUCCESS,
7675,2025-11-07 07:15:12,38,,DEPOSIT,74387,SUCCESS,
7676,2025-02-03 22:27:36,238,3753,NEFT,466486,SUCCESS,
7677,2025-03-08 17:21:09,2322,3217,UPI,7226,SUCCESS,
7678,2025-06-07 07:00:59,3575,,INTEREST CREDIT,11621,SUCCESS,
7679,2025-12-30 04:03:34,1004,2807,UPI,9795,SUCCESS,
7680,2025-03-27 20:23:27,943,,ATM WITHDRAWAL,4772,SUCCESS,
7681,2025-04-13 18:50:31,667,1455,FUND TRANSFER,294620,SUCCESS,
7682,2025-09-08 01:10:34,2401,6,UPI,4450,SUCCESS,
7683,2025-01-25 07:05:26,3200,,ATM WITHDRAWAL,2784,SUCCESS,
7684,2025-07-15 07:52:10,3325,2736,FUND TRANSFER,85481,SUCCESS,
7685,2025-07-21 14:05:12,3664,,DEPOSIT,91484,SUCCESS,
7686,2025-02-20 14:41:16,3274,2770,IMPS,75588,FAILED,Insufficient Balance
7687,2025-01-09 17:22:16,2476,3034,FUND TRANSFER,925680,SUCCESS,
7688,2025-05-05 13:14:11,4728,1350,UPI,5436,SUCCESS,
7689,2025-02-25 11:00:18,1015,580,UPI,1150,SUCCESS,
7690,2025-01-10 04:12:49,4671,,DEPOSIT,574,SUCCESS,
7691,2025-11-15 23:51:50,3020,3787,FUND TRANSFER,938682,SUCCESS,
7692,2025-06-20 02:48:31,1099,1404,FUND TRANSFER,9145,SUCCESS,
7693,2025-03-31 13:04:43,2774,,ATM WITHDRAWAL,2181,SUCCESS,
7694,2025-11-20 00:26:37,743,1025,FUND TRANSFER,920887,SUCCESS,
7695,2025-08-11 21:26:46,4782,,WITHDRAWAL,7345,SUCCESS,
7696,2025-11-15 21:07:58,368,,INTEREST CREDIT,16603,SUCCESS,
7697,2025-03-31 13:45:42,217,,DEPOSIT,4724,SUCCESS,
7698,2025-12-20 23:25:01,2682,4542,UPI,4734,SUCCESS,
7699,2025-07-06 14:22:00,17,416,UPI,2280,SUCCESS,
7700,2025-04-15 11:57:05,3199,,ATM WITHDRAWAL,7951,SUCCESS,
7701,2025-05-12 00:48:23,935,2291,IMPS,193314,SUCCESS,
7702,2025-04-14 01:25:56,2782,4775,FUND TRANSFER,353791,SUCCESS,
7703,2025-09-11 19:53:45,4191,,WITHDRAWAL,30370,SUCCESS,
7704,2025-01-06 11:02:46,2634,844,UPI,8280,SUCCESS,
7705,2025-06-12 12:19:43,4430,4208,UPI,7130,SUCCESS,
7706,2025-03-23 09:43:17,1499,1540,UPI,1865,SUCCESS,
7707,2025-05-25 17:13:18,3454,702,UPI,8165,SUCCESS,
7708,2025-04-01 22:07:46,1129,1808,UPI,8773,SUCCESS,
7709,2025-03-24 23:12:46,4262,2294,IMPS,108662,SUCCESS,
7710,2025-02-11 14:38:43,1791,,DEPOSIT,71049,SUCCESS,
7711,2025-09-13 00:39:59,4330,,WITHDRAWAL,8749,SUCCESS,
7712,2025-09-18 13:31:25,1623,3397,IMPS,38317,SUCCESS,
7713,2025-03-09 20:57:14,357,1809,UPI,8753,SUCCESS,
7714,2025-06-09 23:35:19,2497,3100,IMPS,114463,SUCCESS,
7715,2025-10-08 15:28:50,2736,2278,IMPS,122010,SUCCESS,
7716,2025-08-13 13:38:09,4052,3473,UPI,7066,SUCCESS,
7717,2025-12-06 20:29:20,3928,,INTEREST CREDIT,1286,SUCCESS,
7718,2025-08-25 17:42:26,4134,4700,FUND TRANSFER,989854,SUCCESS,
7719,2025-06-07 17:04:19,3208,3917,IMPS,1444,SUCCESS,
7720,2025-09-15 19:02:57,2720,4327,UPI,2779,SUCCESS,
7721,2025-01-04 02:19:09,4576,,ATM WITHDRAWAL,3693,SUCCESS,
7722,2025-12-16 12:50:49,4184,2341,FUND TRANSFER,947184,SUCCESS,
7723,2025-06-26 01:12:22,2170,,ATM WITHDRAWAL,1123,SUCCESS,
7724,2025-12-05 03:02:26,1076,3192,IMPS,182830,SUCCESS,
7725,2025-08-10 15:56:31,3749,,INTEREST CREDIT,6473,SUCCESS,
7726,2025-09-30 02:21:52,1305,1051,UPI,5141,SUCCESS,
7727,2025-09-03 11:49:37,2578,491,FUND TRANSFER,32526,SUCCESS,
7728,2025-12-22 15:55:02,1221,3077,FUND TRANSFER,969999,SUCCESS,
7729,2025-10-13 10:02:19,2192,1775,NEFT,161923,SUCCESS,
7730,2025-01-10 11:44:41,4283,2732,UPI,2058,SUCCESS,
7731,2025-12-28 01:49:59,4204,3243,IMPS,18435,SUCCESS,
7732,2025-12-08 21:45:35,4248,,ATM WITHDRAWAL,1999,SUCCESS,
7733,2025-03-15 18:17:13,4573,922,FUND TRANSFER,257723,SUCCESS,
7734,2025-03-17 23:40:45,2958,1743,UPI,2236,SUCCESS,
7735,2025-04-22 02:36:36,850,,WITHDRAWAL,32815,SUCCESS,
7736,2025-02-05 22:11:54,4094,2469,IMPS,176143,SUCCESS,
7737,2025-12-27 03:13:28,1683,,DEPOSIT,55689,SUCCESS,
7738,2025-04-20 06:34:26,840,,ATM WITHDRAWAL,9542,SUCCESS,
7739,2025-01-30 14:47:26,1835,4197,IMPS,87689,SUCCESS,
7740,2025-01-14 09:02:39,742,1090,FUND TRANSFER,827866,SUCCESS,
7741,2025-04-29 22:55:57,92,434,UPI,8215,SUCCESS,
7742,2025-02-17 08:01:07,2873,,DEPOSIT,46375,SUCCESS,
7743,2025-01-22 00:32:08,4106,3981,UPI,1927,SUCCESS,
7744,2025-08-08 21:04:02,3506,,DEPOSIT,31338,SUCCESS,
7745,2025-11-02 02:50:33,37,1410,FUND TRANSFER,298876,SUCCESS,
7746,2025-01-12 13:08:55,1874,4154,UPI,167,SUCCESS,
7747,2025-09-12 03:27:25,2319,,DEPOSIT,31353,SUCCESS,
7748,2025-03-16 22:28:51,3909,,WITHDRAWAL,39352,SUCCESS,
7749,2025-02-22 16:24:44,641,,ATM WITHDRAWAL,5500,SUCCESS,
7750,2025-10-05 02:30:05,4079,3603,UPI,8370,SUCCESS,
7751,2025-09-03 05:36:26,1609,,WITHDRAWAL,9010,SUCCESS,
7752,2025-12-20 23:00:10,2034,,WITHDRAWAL,35764,SUCCESS,
7753,2025-03-14 13:35:15,2157,300,FUND TRANSFER,810343,SUCCESS,
7754,2025-11-10 18:16:38,4312,1489,UPI,2152,SUCCESS,
7755,2025-05-17 20:45:16,2367,2822,IMPS,600,SUCCESS,
7756,2025-06-09 14:06:40,2314,,INTEREST CREDIT,12512,SUCCESS,
7757,2025-09-14 04:54:16,4572,1768,UPI,3024,SUCCESS,
7758,2025-10-19 04:41:09,2308,4054,UPI,5824,SUCCESS,
7759,2025-04-10 05:58:06,1620,3934,NEFT,187914,FAILED,Account Blocked
7760,2025-02-11 07:26:56,2886,4503,FUND TRANSFER,109056,SUCCESS,
7761,2025-07-08 11:23:39,3351,643,IMPS,32344,SUCCESS,
7762,2025-09-21 15:49:05,4451,1939,IMPS,79647,SUCCESS,
7763,2025-10-07 18:31:35,574,1248,FUND TRANSFER,405441,SUCCESS,
7764,2025-02-11 07:20:31,3376,,DEPOSIT,85730,SUCCESS,
7765,2025-10-24 03:04:50,613,1609,IMPS,151477,SUCCESS,
7766,2025-12-24 13:16:17,4784,,ATM WITHDRAWAL,3549,SUCCESS,
7767,2025-12-25 06:27:37,3902,1853,UPI,1913,SUCCESS,
7768,2025-10-03 04:29:15,150,,WITHDRAWAL,43475,SUCCESS,
7769,2025-08-04 07:24:59,4581,4590,UPI,9497,SUCCESS,
7770,2025-04-02 12:46:02,3471,,WITHDRAWAL,34965,SUCCESS,
7771,2025-10-26 19:39:29,4389,,DEPOSIT,60697,SUCCESS,
7772,2025-12-10 23:01:58,3352,,DEPOSIT,94535,SUCCESS,
7773,2025-02-06 10:16:09,3771,1392,FUND TRANSFER,232151,SUCCESS,
7774,2025-11-07 22:35:16,31,2796,FUND TRANSFER,320259,SUCCESS,
7775,2025-09-08 12:04:06,2860,,WITHDRAWAL,3237,SUCCESS,
7776,2025-11-20 19:23:31,3926,,WITHDRAWAL,13380,SUCCESS,
7777,2025-02-06 13:17:05,4470,85,UPI,8102,SUCCESS,
7778,2025-04-30 17:51:39,3766,,DEPOSIT,46899,SUCCESS,
7779,2025-07-19 15:07:07,3546,,ATM WITHDRAWAL,6325,SUCCESS,
7780,2025-12-18 21:33:14,347,936,UPI,8245,SUCCESS,
7781,2025-06-26 20:03:06,1046,4851,UPI,5798,SUCCESS,
7782,2025-05-30 04:40:15,2430,693,FUND TRANSFER,996586,SUCCESS,
7783,2025-11-08 17:23:17,516,,ATM WITHDRAWAL,2397,SUCCESS,
7784,2025-10-28 21:32:41,2090,1428,UPI,6659,SUCCESS,
7785,2025-05-23 08:57:26,2847,179,UPI,5235,SUCCESS,
7786,2025-02-12 07:44:43,4444,382,UPI,1037,SUCCESS,
7787,2025-01-08 02:17:12,598,,WITHDRAWAL,34426,FAILED,Daily Limit Exceeded
7788,2025-12-19 21:57:45,1457,3494,NEFT,351528,SUCCESS,
7789,2025-03-26 04:07:21,2891,,ATM WITHDRAWAL,8995,SUCCESS,
7790,2025-05-27 00:53:31,3570,2700,UPI,9915,SUCCESS,
7791,2025-11-15 16:48:36,2926,4783,UPI,3443,SUCCESS,
7792,2025-03-19 12:00:00,4754,3638,UPI,3113,SUCCESS,
7793,2025-03-11 15:58:50,1723,4478,UPI,7611,SUCCESS,
7794,2025-07-22 07:26:08,4940,3974,FUND TRANSFER,531588,SUCCESS,
7795,2025-08-16 12:14:41,2103,3381,FUND TRANSFER,27467,SUCCESS,
7796,2025-03-14 11:45:36,4427,2777,FUND TRANSFER,600456,SUCCESS,
7797,2025-07-15 16:47:19,4771,350,IMPS,72002,SUCCESS,
7798,2025-12-06 22:22:23,4789,,ATM WITHDRAWAL,7521,SUCCESS,
7799,2025-01-12 18:35:48,376,3700,UPI,6888,SUCCESS,
7800,2025-03-31 18:07:55,1872,,ATM WITHDRAWAL,3098,SUCCESS,
7801,2025-12-07 07:11:25,3734,,DEPOSIT,14689,FAILED,Insufficient Balance
7802,2025-02-21 04:51:40,4452,1577,UPI,4385,SUCCESS,
7803,2025-11-03 19:10:26,75,3244,NEFT,215278,SUCCESS,
7804,2025-06-25 21:55:07,3328,4431,FUND TRANSFER,871525,SUCCESS,
7805,2025-12-18 22:32:25,4630,4468,FUND TRANSFER,534723,SUCCESS,
7806,2025-06-30 00:21:50,695,,INTEREST CREDIT,14786,SUCCESS,
7807,2025-02-16 04:54:20,2591,,WITHDRAWAL,48690,SUCCESS,
7808,2025-07-29 10:31:23,327,,ATM WITHDRAWAL,6422,SUCCESS,
7809,2025-10-28 01:58:56,3141,,WITHDRAWAL,2500,SUCCESS,
7810,2025-04-30 20:06:37,1758,4682,FUND TRANSFER,551893,SUCCESS,
7811,2025-02-12 05:25:38,1238,,ATM WITHDRAWAL,5705,SUCCESS,
7812,2025-08-21 13:50:50,3859,1098,NEFT,177205,SUCCESS,
7813,2025-08-10 07:11:19,4537,3964,FUND TRANSFER,418770,SUCCESS,
7814,2025-03-02 01:07:00,1560,3935,UPI,6241,FAILED,Daily Limit Exceeded
7815,2025-07-02 23:51:59,4226,,WITHDRAWAL,36386,SUCCESS,
7816,2025-10-20 21:30:34,3854,,DEPOSIT,30001,SUCCESS,
7817,2025-09-07 09:04:51,3750,,ATM WITHDRAWAL,3860,SUCCESS,
7818,2025-10-29 07:13:28,4094,614,IMPS,157065,SUCCESS,
7819,2025-04-07 02:28:18,13,,WITHDRAWAL,19220,SUCCESS,
7820,2025-07-04 20:38:48,2482,3629,UPI,8301,SUCCESS,
7821,2025-12-30 11:35:19,3070,3479,FUND TRANSFER,164530,SUCCESS,
7822,2025-03-18 12:58:47,3858,1647,FUND TRANSFER,526878,SUCCESS,
7823,2025-03-28 09:58:35,2450,2790,UPI,3482,SUCCESS,
7824,2025-01-10 14:40:38,4383,,DEPOSIT,40097,SUCCESS,
7825,2025-12-12 00:48:01,2578,3376,UPI,7986,SUCCESS,
7826,2025-11-11 15:40:26,2725,1600,UPI,4307,SUCCESS,
7827,2025-11-17 03:51:53,45,4841,UPI,2873,SUCCESS,
7828,2025-08-04 19:42:37,3004,1914,FUND TRANSFER,650057,SUCCESS,
